url_length,n_dots,n_hypens,n_underline,n_slash,n_questionmark,n_equal,n_at,n_and,n_exclamation,n_space,n_tilde,n_comma,n_plus,n_asterisk,n_hastag,n_dollar,n_percent,phishing
27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
552,5,24,7,0,1,10,0,9,0,1,0,0,0,0,0,0,5,0
110,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
103,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1
76,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
393,24,0,18,0,2,10,1,9,0,0,0,0,0,0,0,0,0,1
45,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
409,3,17,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
76,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
121,2,3,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,1
64,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
70,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,1,1,1,0,1,4,0,2,0,0,0,0,0,0,0,0,0,1
85,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,2,0,1,0,1,3,0,2,0,0,0,0,0,0,0,0,0,1
30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,3,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1
71,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
128,4,1,2,0,1,3,0,2,0,0,0,0,0,0,0,0,0,1
58,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,5,0,0,0,0,5,0,2,0,2,0,0,0,0,0,0,2,1
44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
52,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
59,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
75,2,1,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1
92,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1
40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,2,1,0,0,1,2,0,1,0,1,0,0,0,0,0,0,1,1
68,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
45,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
392,24,0,18,0,2,10,1,9,0,0,0,0,0,0,0,0,0,1
78,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
192,15,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,6,1,3,0,1,2,0,3,0,0,0,0,0,0,0,0,0,1
50,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,6,2,3,0,1,2,0,3,0,0,0,0,0,0,0,0,0,1
66,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,3,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1
25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
123,5,0,2,0,1,3,0,2,0,0,0,0,0,0,0,0,0,1
91,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
163,5,6,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1
49,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
229,3,28,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
71,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
81,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
87,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
154,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
46,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
44,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,4,0,2,0,1,3,0,2,0,0,0,0,0,0,0,0,0,1
101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
120,4,0,2,0,1,3,0,2,0,0,0,0,0,0,0,0,0,1
111,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
66,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
48,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105,2,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
45,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
136,5,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,1
45,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
69,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
30,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
98,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
53,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1
54,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,3,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
47,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102,4,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,1
262,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
48,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
120,3,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1
99,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
60,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,2,1,3,0,1,4,0,2,0,0,0,0,0,0,0,0,0,1
183,4,1,1,0,1,8,0,7,0,0,0,0,0,0,0,0,0,1
246,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
58,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,2,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
163,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
266,3,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1
61,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
83,5,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
76,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
118,4,0,2,0,1,3,0,2,0,0,0,0,0,0,0,0,0,1
74,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
117,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
91,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
63,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
119,4,0,2,0,1,3,0,2,0,0,0,0,0,0,0,0,0,1
82,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
47,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,3,2,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1
21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
197,2,0,1,0,1,3,0,2,0,0,0,0,0,0,0,0,0,1
89,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
35,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
243,2,16,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
30,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
47,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
62,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,5,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,2,1
53,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
137,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
132,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,3,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
31,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,8,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
117,4,0,2,0,1,3,0,2,0,0,0,0,0,0,0,0,0,1
339,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
82,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1
40,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73,3,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
